Allele_1,WT_Background,Replicate,Temperature,Individuals,SQ_Measure,TotalArea.px
sd[58d],DGRP075,R2,24,10,20,30414
sd[58d],DGRP075,R2,24,11,20,22906
sd[58d],DGRP075,R2,24,12,19,24345
sd[58d],DGRP075,R2,24,13,20,21401
sd[58d],DGRP075,R2,24,14,20,22255
sd[58d],DGRP075,R2,24,15,19,25767
sd[58d],DGRP075,R2,24,16,20,21597
sd[58d],DGRP075,R2,24,17,19,36175
sd[58d],DGRP083,R2,24,1,20,25198
sd[58d],DGRP083,R2,24,2,19,28532
sd[58d],DGRP083,R2,24,3,19,28594
sd[58d],DGRP083,R2,24,4,19,23514
sd[58d],DGRP083,R2,24,5,20,24961
sd[58d],DGRP083,R2,24,6,19,24164
sd[58d],DGRP083,R2,24,7,20,26206
sd[58d],DGRP083,R2,24,8,20,27423
sd[58d],DGRP083,R2,24,9,19,33476
sd[58d],DGRP083,R2,24,10,19,33665
sd[58d],DGRP083,R2,24,11,20,22321
sd[58d],DGRP083,R2,24,12,20,31592
sd[58d],DGRP083,R2,24,13,18,40317
sd[58d],DGRP083,R2,24,14,19,29836
sd[58d],DGRP083,R2,24,15,19,33129
sd[58d],DGRP083,R2,24,16,19,26753
sd[58d],DGRP083,R2,24,17,19,28306
sd[58d],DGRP083,R2,24,18,19,26895
sd[58d],DGRP083,R2,24,19,20,22494
sd[58d],DGRP088,R2,24,1,19,28384
sd[58d],DGRP088,R2,24,2,19,23037
sd[58d],DGRP088,R2,24,3,21,17810
sd[58d],DGRP088,R2,24,4,19,25221
sd[58d],DGRP088,R2,24,5,21,14682
sd[58d],DGRP088,R2,24,6,20,19687
sd[58d],DGRP088,R2,24,7,19,26456
sd[58d],DGRP088,R2,24,8,19,29654
sd[58d],DGRP088,R2,24,9,20,26062
sd[58d],DGRP088,R2,24,10,19,26340
sd[58d],DGRP088,R2,24,11,21,19491
sd[58d],DGRP088,R2,24,12,20,22066
sd[58d],DGRP088,R2,24,13,19,25084
sd[58d],DGRP088,R2,24,14,20,19430
sd[58d],DGRP088,R2,24,15,18,35068
sd[58d],DGRP088,R2,24,16,19,31081
sd[58d],DGRP229,R2,24,1,19,26203
sd[58d],DGRP229,R2,24,2,18,35411
sd[58d],DGRP229,R2,24,3,18,30697
sd[58d],DGRP229,R2,24,4,19,31356
sd[58d],DGRP229,R2,24,5,19,33614
sd[58d],DGRP229,R2,24,6,19,28198
sd[58d],DGRP229,R2,24,7,19,28155
sd[58d],DGRP229,R2,24,8,18,36277
sd[58d],DGRP229,R2,24,9,19,29566
sd[58d],DGRP229,R2,24,10,20,26331
sd[58d],DGRP229,R2,24,11,19,27719
sd[58d],DGRP229,R2,24,12,19,33217
sd[58d],DGRP229,R2,24,13,18,32332
sd[58d],DGRP229,R2,24,14,19,29828
sd[58d],DGRP229,R2,24,15,18,35966
sd[58d],DGRP229,R2,24,16,19,28121
sd[58d],DGRP239,R2,24,1,19,33658
sd[58d],DGRP239,R2,24,2,18,36628
sd[58d],DGRP239,R2,24,3,19,33754
sd[58d],DGRP239,R2,24,4,19,34910
sd[58d],DGRP239,R2,24,5,19,36259
sd[58d],DGRP239,R2,24,6,19,34529
sd[58d],DGRP239,R2,24,7,19,30942
sd[58d],DGRP239,R2,24,8,19,34798
sd[58d],DGRP239,R2,24,9,19,37086
sd[58d],DGRP239,R2,24,10,19,31338
sd[58d],DGRP239,R2,24,11,19,36850
sd[58d],DGRP239,R2,24,12,19,30931
sd[58d],DGRP239,R2,24,13,19,36692
sd[58d],DGRP239,R2,24,14,19,37387
sd[58d],DGRP239,R2,24,15,19,30382
sd[58d],DGRP239,R2,24,16,18,33553
sd[58d],DGRP239,R2,24,17,19,22449
sd[58d],DGRP239,R2,24,18,20,29561
sd[58d],DGRP239,R2,24,19,19,36846
sd[58d],DGRP239,R2,24,20,19,31093
sd[58d],DGRP301,R2,24,1,19,32599
sd[58d],DGRP301,R2,24,2,19,35913
sd[58d],DGRP301,R2,24,3,20,22248
sd[58d],DGRP301,R2,24,4,20,22697
sd[58d],DGRP301,R2,24,5,19,28175
sd[58d],DGRP301,R2,24,6,19,32799
sd[58d],DGRP301,R2,24,7,20,21519
sd[58d],DGRP301,R2,24,8,20,25197
sd[58d],DGRP301,R2,24,9,19,32170
sd[58d],DGRP301,R2,24,10,20,24024
sd[58d],DGRP301,R2,24,11,19,23066
sd[58d],DGRP301,R2,24,12,19,31258
sd[58d],DGRP301,R2,24,13,20,26242
sd[58d],DGRP301,R2,24,14,19,31092
sd[58d],DGRP301,R2,24,15,19,28795
sd[58d],DGRP301,R2,24,16,20,22468
sd[58d],DGRP301,R2,24,17,19,32229
sd[58d],DGRP315,R2,24,1,19,34266
sd[58d],DGRP315,R2,24,2,19,34667
sd[58d],DGRP315,R2,24,3,18,33944
sd[58d],DGRP315,R2,24,4,19,33665
sd[58d],DGRP315,R2,24,5,19,26411
sd[58d],DGRP315,R2,24,6,18,40391
sd[58d],DGRP315,R2,24,7,19,34419
sd[58d],DGRP315,R2,24,8,18,42288
sd[58d],DGRP315,R2,24,9,19,31939
sd[58d],DGRP319,R2,24,1,19,25934
sd[58d],DGRP319,R2,24,2,19,34702
sd[58d],DGRP319,R2,24,3,19,27815
sd[58d],DGRP319,R2,24,4,21,16704
sd[58d],DGRP319,R2,24,5,20,24358
sd[58d],DGRP319,R2,24,6,19,29969
sd[58d],DGRP319,R2,24,7,20,28818
sd[58d],DGRP319,R2,24,8,20,25190
sd[58d],DGRP319,R2,24,9,20,29235
sd[58d],DGRP319,R2,24,10,19,34457
sd[58d],DGRP371,R2,24,1,19,33734
sd[58d],DGRP371,R2,24,2,19,33190
sd[58d],DGRP371,R2,24,3,19,32941
sd[58d],DGRP371,R2,24,4,20,28044
sd[58d],DGRP371,R2,24,5,19,33455
sd[58d],DGRP371,R2,24,6,19,34276
sd[58d],DGRP371,R2,24,7,18,44956
sd[58d],DGRP371,R2,24,8,19,30935
sd[58d],DGRP371,R2,24,9,19,36101
sd[58d],DGRP371,R2,24,10,20,28325
sd[58d],DGRP371,R2,24,11,19,36475
sd[58d],DGRP371,R2,24,12,19,36888
sd[58d],DGRP371,R2,24,13,19,32661
sd[58d],DGRP371,R2,24,14,19,35337
sd[58d],DGRP371,R2,24,15,19,32553
sd[58d],DGRP385,R2,24,1,20,24677
sd[58d],DGRP385,R2,24,2,20,28665
sd[58d],DGRP385,R2,24,3,19,34681
sd[58d],DGRP385,R2,24,4,20,28071
sd[58d],DGRP385,R2,24,5,19,32039
sd[58d],DGRP385,R2,24,6,18,38383
sd[58d],DGRP385,R2,24,7,20,25208
sd[58d],DGRP385,R2,24,8,20,33503
sd[58d],DGRP385,R2,24,9,19,26085
sd[58d],DGRP385,R2,24,10,20,26425
sd[58d],DGRP385,R2,24,11,19,29039
sd[58d],DGRP385,R2,24,12,20,25623
sd[58d],DGRP385,R2,24,13,20,26798
sd[58d],DGRP385,R2,24,14,19,29150
sd[58d],DGRP385,R2,24,15,19,31532
sd[58d],DGRP385,R2,24,16,20,26571
sd[58d],DGRP385,R2,24,17,18,41861
sd[58d],DGRP385,R2,24,18,19,28461
sd[58d],DGRP385,R2,24,19,19,29196
sd[58d],DGRP391,R2,24,1,19,31067
sd[58d],DGRP391,R2,24,2,19,42477
sd[58d],DGRP391,R2,24,3,20,26965
sd[58d],DGRP391,R2,24,4,19,33169
sd[58d],DGRP391,R2,24,5,19,35740
sd[58d],DGRP391,R2,24,6,19,38654
sd[58d],DGRP391,R2,24,7,19,31234
sd[58d],DGRP391,R2,24,8,20,22004
sd[58d],DGRP391,R2,24,9,19,34449
sd[58d],DGRP391,R2,24,10,19,34536
sd[58d],DGRP391,R2,24,11,20,24314
sd[58d],DGRP391,R2,24,12,20,25330
sd[58d],DGRP391,R2,24,13,19,36958
sd[58d],DGRP391,R2,24,14,19,38556
sd[58d],DGRP391,R2,24,15,20,25473
sd[58d],DGRP391,R2,24,16,19,38635
sd[58d],DGRP391,R2,24,17,19,28963
sd[58d],DGRP391,R2,24,18,18,40921
sd[58d],DGRP391,R2,24,19,19,41821
sd[58d],DGRP391,R2,24,20,19,37981
sd[58d],DGRP392,R2,24,1,20,29662
sd[58d],DGRP392,R2,24,2,20,25634
sd[58d],DGRP392,R2,24,3,20,29478
sd[58d],DGRP392,R2,24,4,20,26018
sd[58d],DGRP392,R2,24,5,20,32093
sd[58d],DGRP392,R2,24,6,19,31788
sd[58d],DGRP392,R2,24,7,20,18538
sd[58d],DGRP392,R2,24,8,20,22301
sd[58d],DGRP392,R2,24,9,20,24036
sd[58d],DGRP392,R2,24,10,19,27131
sd[58d],DGRP392,R2,24,11,19,27380
sd[58d],DGRP392,R2,24,12,20,21869
sd[58d],DGRP392,R2,24,13,20,22032
sd[58d],DGRP392,R2,24,14,19,27675
sd[58d],DGRP392,R2,24,15,20,22993
sd[58d],DGRP443,R2,24,1,20,28118
sd[58d],DGRP443,R2,24,2,19,34942
sd[58d],DGRP443,R2,24,3,20,25780
sd[58d],DGRP443,R2,24,4,19,23930
sd[58d],DGRP443,R2,24,5,19,30393
sd[58d],DGRP443,R2,24,6,20,30307
sd[58d],DGRP443,R2,24,7,20,22403
sd[58d],DGRP443,R2,24,8,21,19401
sd[58d],DGRP443,R2,24,9,20,27004
sd[58d],DGRP443,R2,24,10,19,28316
sd[58d],DGRP443,R2,24,11,20,26418
sd[58d],DGRP443,R2,24,12,19,30763
sd[58d],DGRP491,R2,24,1,19,29255
sd[58d],DGRP491,R2,24,2,19,31042
sd[58d],DGRP491,R2,24,3,19,39586
sd[58d],DGRP491,R2,24,4,19,28599
sd[58d],DGRP491,R2,24,5,19,28990
sd[58d],DGRP491,R2,24,6,19,34812
sd[58d],DGRP491,R2,24,7,19,29220
sd[58d],DGRP491,R2,24,8,19,28844
sd[58d],DGRP491,R2,24,9,19,30162
sd[58d],DGRP491,R2,24,10,20,23304
sd[58d],DGRP491,R2,24,11,19,30563
sd[58d],DGRP491,R2,24,12,20,29856
sd[58d],DGRP491,R2,24,13,19,35644
sd[58d],DGRP491,R2,24,14,20,28705
sd[58d],DGRP491,R2,24,15,20,26436
sd[58d],DGRP517,R2,24,1,20,20857
sd[58d],DGRP517,R2,24,2,19,25111
sd[58d],DGRP517,R2,24,3,19,31536
sd[58d],DGRP517,R2,24,4,19,28258
sd[58d],DGRP517,R2,24,5,20,23701
sd[58d],DGRP517,R2,24,6,18,47180
sd[58d],DGRP517,R2,24,7,21,16355
sd[58d],DGRP517,R2,24,8,19,37489
sd[58d],DGRP517,R2,24,9,20,22998
sd[58d],DGRP517,R2,24,10,20,29712
sd[58d],DGRP517,R2,24,11,20,27768
sd[58d],DGRP517,R2,24,12,21,20166
sd[58d],DGRP517,R2,24,13,20,23333
sd[58d],DGRP517,R2,24,14,18,38479
sd[58d],DGRP517,R2,24,15,19,25344
sd[58d],DGRP517,R2,24,16,19,35397
sd[58d],DGRP517,R2,24,17,20,29931
sd[58d],DGRP517,R2,24,18,20,23867
sd[58d],DGRP517,R2,24,19,19,32414
sd[58d],DGRP757,R2,24,1,19,36021
sd[58d],DGRP757,R2,24,2,20,23702
sd[58d],DGRP757,R2,24,3,20,26776
sd[58d],DGRP757,R2,24,4,19,35770
sd[58d],DGRP757,R2,24,5,19,27872
sd[58d],DGRP757,R2,24,6,19,27254
sd[58d],DGRP757,R2,24,7,19,32819
sd[58d],DGRP757,R2,24,8,19,28454
sd[58d],DGRP757,R2,24,9,19,29864
sd[58d],DGRP757,R2,24,10,19,40387
sd[58d],DGRP757,R2,24,11,18,43727
sd[58d],DGRP757,R2,24,12,19,38240
sd[58d],DGRP757,R2,24,13,20,29815
sd[58d],DGRP757,R2,24,14,19,33274
sd[58d],DGRP757,R2,24,15,19,32914
sd[58d],DGRP757,R2,24,16,21,18818
sd[E3],DGRP028,R2,24,1,6,285319
sd[E3],DGRP028,R2,24,2,7,304084
sd[E3],DGRP028,R2,24,3,10,218594
sd[E3],DGRP028,R2,24,4,7,274108
sd[E3],DGRP028,R2,24,5,7,292081
sd[E3],DGRP028,R2,24,6,7,275981
sd[E3],DGRP028,R2,24,7,8,263781
sd[E3],DGRP028,R2,24,8,9,227091
sd[E3],DGRP028,R2,24,9,9,246764
sd[E3],DGRP028,R2,24,10,7,277142
sd[E3],DGRP028,R2,24,11,7,277419
sd[E3],DGRP028,R2,24,12,10,236513
sd[E3],DGRP028,R2,24,13,5,297867
sd[E3],DGRP028,R2,24,14,8,281550
sd[E3],DGRP028,R2,24,15,9,244603
sd[E3],DGRP028,R2,24,16,6,325384
sd[E3],DGRP028,R2,24,17,7,292620
sd[E3],DGRP028,R2,24,18,7,271327
sd[E3],DGRP028,R2,24,19,7,276476
sd[E3],DGRP038,R2,24,1,19,52343
sd[E3],DGRP038,R2,24,2,20,38031
sd[E3],DGRP038,R2,24,3,20,44774
sd[E3],DGRP038,R2,24,4,18,63100
sd[E3],DGRP038,R2,24,5,19,47593
sd[E3],DGRP038,R2,24,6,19,55286
sd[E3],DGRP038,R2,24,7,20,47160
sd[E3],DGRP038,R2,24,8,20,48977
sd[E3],DGRP038,R2,24,9,19,48555
sd[E3],DGRP038,R2,24,10,18,70011
sd[E3],DGRP048,R2,24,1,10,217295
sd[E3],DGRP048,R2,24,2,12,181139
sd[E3],DGRP048,R2,24,3,13,107937
sd[E3],DGRP048,R2,24,4,12,131673
sd[E3],DGRP048,R2,24,5,12,137449
sd[E3],DGRP048,R2,24,6,10,171072
sd[E3],DGRP048,R2,24,7,10,192218
sd[E3],DGRP048,R2,24,8,12,161871
sd[E3],DGRP048,R2,24,9,10,210148
sd[E3],DGRP048,R2,24,10,10,203148
sd[E3],DGRP048,R2,24,12,10,179350
sd[E3],DGRP048,R2,24,13,10,182064
sd[E3],DGRP048,R2,24,14,12,174988
sd[E3],DGRP048,R2,24,15,10,169076
sd[E3],DGRP048,R2,24,16,10,183175
sd[E3],DGRP048,R2,24,17,10,207986
sd[E3],DGRP048,R2,24,18,10,195529
sd[E3],DGRP048,R2,24,19,10,216924
sd[E3],DGRP048,R2,24,20,12,173390
sd[E3],DGRP075,R2,24,1,10,176229
sd[E3],DGRP075,R2,24,2,13,117590
sd[E3],DGRP075,R2,24,3,9,235480
sd[E3],DGRP075,R2,24,4,12,138560
sd[E3],DGRP075,R2,24,5,11,225171
sd[E3],DGRP075,R2,24,6,9,226988
sd[E3],DGRP075,R2,24,7,11,199179
sd[E3],DGRP075,R2,24,8,14,199955
sd[E3],DGRP075,R2,24,9,16,144369
sd[E3],DGRP075,R2,24,10,10,201958
sd[E3],DGRP075,R2,24,11,8,249976
sd[E3],DGRP075,R2,24,12,10,200463
sd[E3],DGRP075,R2,24,13,14,191391
sd[E3],DGRP075,R2,24,14,9,183656
sd[E3],DGRP075,R2,24,15,10,201302
sd[E3],DGRP075,R2,24,16,9,225174
sd[E3],DGRP075,R2,24,17,10,204657
sd[E3],DGRP075,R2,24,18,9,215082
sd[E3],DGRP075,R2,24,19,16,151165
sd[E3],DGRP075,R2,24,20,10,212838
sd[E3],DGRP083,R2,24,1,7,238340
sd[E3],DGRP083,R2,24,2,9,198267
sd[E3],DGRP083,R2,24,3,15,175741
sd[E3],DGRP083,R2,24,4,6,252639
sd[E3],DGRP083,R2,24,5,8,203216
sd[E3],DGRP083,R2,24,6,8,216109
sd[E3],DGRP083,R2,24,7,7,224377
sd[E3],DGRP083,R2,24,8,6,243869
sd[E3],DGRP083,R2,24,10,7,227679
sd[E3],DGRP083,R2,24,11,8,229479
sd[E3],DGRP083,R2,24,12,9,207966
sd[E3],DGRP083,R2,24,13,9,185968
sd[E3],DGRP083,R2,24,14,7,219648
sd[E3],DGRP083,R2,24,15,8,208018
sd[E3],DGRP083,R2,24,16,11,217414
sd[E3],DGRP083,R2,24,17,7,243211
sd[E3],DGRP083,R2,24,18,7,203614
sd[E3],DGRP083,R2,24,19,7,215122
sd[E3],DGRP083,R2,24,20,7,245840
sd[E3],DGRP088,R2,24,1,13,79999
sd[E3],DGRP088,R2,24,2,13,107193
sd[E3],DGRP088,R2,24,3,12,134273
sd[E3],DGRP088,R2,24,5,17,76744
sd[E3],DGRP088,R2,24,6,10,154284
sd[E3],DGRP088,R2,24,7,10,155191
sd[E3],DGRP088,R2,24,8,12,129401
sd[E3],DGRP088,R2,24,9,10,143464
sd[E3],DGRP088,R2,24,10,13,99110
sd[E3],DGRP088,R2,24,11,17,85051
sd[E3],DGRP088,R2,24,12,13,115182
sd[E3],DGRP088,R2,24,13,13,82279
sd[E3],DGRP088,R2,24,14,12,145093
sd[E3],DGRP088,R2,24,15,10,172648
sd[E3],DGRP088,R2,24,16,12,118981
sd[E3],DGRP088,R2,24,17,10,156391
sd[E3],DGRP088,R2,24,18,12,102261
sd[E3],DGRP088,R2,24,19,13,114036
sd[E3],DGRP088,R2,24,20,13,101460
sd[E3],DGRP088,R2,24,21,12,130520
sd[E3],DGRP229,R2,24,1,9,209583
sd[E3],DGRP229,R2,24,2,9,173880
sd[E3],DGRP229,R2,24,3,7,251738
sd[E3],DGRP229,R2,24,4,8,252749
sd[E3],DGRP229,R2,24,5,9,216069
sd[E3],DGRP229,R2,24,6,8,225241
sd[E3],DGRP229,R2,24,7,7,258016
sd[E3],DGRP229,R2,24,8,8,228831
sd[E3],DGRP229,R2,24,9,8,222066
sd[E3],DGRP229,R2,24,10,8,244344
sd[E3],DGRP229,R2,24,11,7,257618
sd[E3],DGRP229,R2,24,12,6,239343
sd[E3],DGRP229,R2,24,13,7,247960
sd[E3],DGRP229,R2,24,14,7,231612
sd[E3],DGRP229,R2,24,15,7,226730
sd[E3],DGRP229,R2,24,16,7,243221
sd[E3],DGRP229,R2,24,17,10,174794
sd[E3],DGRP229,R2,24,18,10,201750
sd[E3],DGRP229,R2,24,19,6,255978
sd[E3],DGRP229,R2,24,20,7,240539
sd[E3],DGRP239,R2,24,1,8,218222
sd[E3],DGRP239,R2,24,2,8,221009
sd[E3],DGRP239,R2,24,3,8,211226
sd[E3],DGRP239,R2,24,4,9,190440
sd[E3],DGRP239,R2,24,5,7,238503
sd[E3],DGRP239,R2,24,6,8,245271
sd[E3],DGRP239,R2,24,7,8,254879
sd[E3],DGRP239,R2,24,8,7,238002
sd[E3],DGRP239,R2,24,9,8,205905
sd[E3],DGRP239,R2,24,10,9,190973
sd[E3],DGRP239,R2,24,11,8,220619
sd[E3],DGRP239,R2,24,12,9,195646
sd[E3],DGRP239,R2,24,13,6,253583
sd[E3],DGRP239,R2,24,14,8,223098
sd[E3],DGRP239,R2,24,15,7,230936
sd[E3],DGRP239,R2,24,16,8,183203
sd[E3],DGRP239,R2,24,17,8,223713
sd[E3],DGRP239,R2,24,18,9,200266
sd[E3],DGRP239,R2,24,19,8,218724
sd[E3],DGRP301,R2,24,1,13,99946
sd[E3],DGRP301,R2,24,2,19,55766
sd[E3],DGRP301,R2,24,3,17,91792
sd[E3],DGRP301,R2,24,4,17,81213
sd[E3],DGRP301,R2,24,5,18,85143
sd[E3],DGRP301,R2,24,6,17,82273
sd[E3],DGRP301,R2,24,7,17,77748
sd[E3],DGRP301,R2,24,8,19,60449
sd[E3],DGRP301,R2,24,9,18,71263
sd[E3],DGRP301,R2,24,10,13,102019
sd[E3],DGRP301,R2,24,11,18,61137
sd[E3],DGRP301,R2,24,12,13,102802
sd[E3],DGRP301,R2,24,13,18,81206
sd[E3],DGRP301,R2,24,14,19,49196
sd[E3],DGRP301,R2,24,15,19,64788
sd[E3],DGRP301,R2,24,16,17,106304
sd[E3],DGRP301,R2,24,17,18,66375
sd[E3],DGRP301,R2,24,18,18,69794
sd[E3],DGRP301,R2,24,19,18,62598
sd[E3],DGRP301,R2,24,20,13,100952
sd[E3],DGRP315,R2,24,1,10,206717
sd[E3],DGRP315,R2,24,2,9,206630
sd[E3],DGRP315,R2,24,3,8,259459
sd[E3],DGRP315,R2,24,4,9,230495
sd[E3],DGRP315,R2,24,5,10,198218
sd[E3],DGRP315,R2,24,6,10,213721
sd[E3],DGRP315,R2,24,7,12,176138
sd[E3],DGRP315,R2,24,8,8,242688
sd[E3],DGRP315,R2,24,9,9,216403
sd[E3],DGRP315,R2,24,10,8,263973
sd[E3],DGRP315,R2,24,11,8,263948
sd[E3],DGRP315,R2,24,12,8,256954
sd[E3],DGRP315,R2,24,13,7,272430
sd[E3],DGRP315,R2,24,14,7,260003
sd[E3],DGRP315,R2,24,15,8,264404
sd[E3],DGRP315,R2,24,17,7,305196
sd[E3],DGRP315,R2,24,18,10,227610
sd[E3],DGRP315,R2,24,19,10,228220
sd[E3],DGRP315,R2,24,20,10,212788
sd[E3],DGRP319,R2,24,1,12,150536
sd[E3],DGRP319,R2,24,2,18,90171
sd[E3],DGRP319,R2,24,3,18,78313
sd[E3],DGRP319,R2,24,4,13,146982
sd[E3],DGRP319,R2,24,5,12,167516
sd[E3],DGRP319,R2,24,6,18,87243
sd[E3],DGRP319,R2,24,7,19,77511
sd[E3],DGRP319,R2,24,8,17,95091
sd[E3],DGRP319,R2,24,9,19,71349
sd[E3],DGRP319,R2,24,10,18,89443
sd[E3],DGRP319,R2,24,11,13,153140
sd[E3],DGRP319,R2,24,12,19,67738
sd[E3],DGRP319,R2,24,13,12,154085
sd[E3],DGRP319,R2,24,14,18,89930
sd[E3],DGRP319,R2,24,15,12,170054
sd[E3],DGRP319,R2,24,16,12,133530
sd[E3],DGRP319,R2,24,17,18,81414
sd[E3],DGRP319,R2,24,18,12,146553
sd[E3],DGRP319,R2,24,19,18,85880
sd[E3],DGRP319,R2,24,20,17,118491
sd[E3],DGRP371,R2,24,1,6,277534
sd[E3],DGRP371,R2,24,2,7,256581
sd[E3],DGRP371,R2,24,3,7,270062
sd[E3],DGRP371,R2,24,4,7,287233
sd[E3],DGRP371,R2,24,5,7,283150
sd[E3],DGRP371,R2,24,6,7,254096
sd[E3],DGRP371,R2,24,7,8,316796
sd[E3],DGRP371,R2,24,8,6,267207
sd[E3],DGRP371,R2,24,9,7,266785
sd[E3],DGRP371,R2,24,10,7,277111
sd[E3],DGRP385,R2,24,1,8,239674
sd[E3],DGRP385,R2,24,2,8,179570
sd[E3],DGRP385,R2,24,3,9,208420
sd[E3],DGRP385,R2,24,4,8,223359
sd[E3],DGRP385,R2,24,5,10,149830
sd[E3],DGRP385,R2,24,6,10,196125
sd[E3],DGRP385,R2,24,7,9,236008
sd[E3],DGRP385,R2,24,8,8,194947
sd[E3],DGRP385,R2,24,9,12,165729
sd[E3],DGRP385,R2,24,10,7,260808
sd[E3],DGRP385,R2,24,11,7,264019
sd[E3],DGRP385,R2,24,12,10,194028
sd[E3],DGRP385,R2,24,13,8,242976
sd[E3],DGRP385,R2,24,14,9,216884
sd[E3],DGRP385,R2,24,15,12,159031
sd[E3],DGRP385,R2,24,16,11,260665
sd[E3],DGRP385,R2,24,17,7,239257
sd[E3],DGRP385,R2,24,18,9,213268
sd[E3],DGRP385,R2,24,19,10,175887
sd[E3],DGRP385,R2,24,20,9,223044
sd[E3],DGRP391,R2,24,1,12,132511
sd[E3],DGRP391,R2,24,2,12,155707
sd[E3],DGRP391,R2,24,3,12,162587
sd[E3],DGRP391,R2,24,4,18,92854
sd[E3],DGRP391,R2,24,5,12,158414
sd[E3],DGRP391,R2,24,6,18,111147
sd[E3],DGRP391,R2,24,7,18,95795
sd[E3],DGRP391,R2,24,8,19,67713
sd[E3],DGRP391,R2,24,9,19,62442
sd[E3],DGRP391,R2,24,10,18,100489
sd[E3],DGRP391,R2,24,11,19,77796
sd[E3],DGRP391,R2,24,12,19,87019
sd[E3],DGRP391,R2,24,13,13,111727
sd[E3],DGRP391,R2,24,14,12,148568
sd[E3],DGRP391,R2,24,15,12,166506
sd[E3],DGRP391,R2,24,16,12,144676
sd[E3],DGRP392,R2,24,1,19,67693
sd[E3],DGRP392,R2,24,2,19,54991
sd[E3],DGRP392,R2,24,3,18,85639
sd[E3],DGRP392,R2,24,4,19,74381
sd[E3],DGRP392,R2,24,5,18,90695
sd[E3],DGRP392,R2,24,6,20,44287
sd[E3],DGRP392,R2,24,7,18,83187
sd[E3],DGRP392,R2,24,8,18,76873
sd[E3],DGRP392,R2,24,9,19,63557
sd[E3],DGRP392,R2,24,10,17,81241
sd[E3],DGRP392,R2,24,11,19,71959
sd[E3],DGRP392,R2,24,12,19,61822
sd[E3],DGRP392,R2,24,13,19,69122
sd[E3],DGRP392,R2,24,14,19,49260
sd[E3],DGRP392,R2,24,15,18,90014
sd[E3],DGRP392,R2,24,17,18,88262
sd[E3],DGRP443,R2,24,1,12,169924
sd[E3],DGRP443,R2,24,2,18,71778
sd[E3],DGRP443,R2,24,3,18,74105
sd[E3],DGRP443,R2,24,4,17,108419
sd[E3],DGRP443,R2,24,5,17,80202
sd[E3],DGRP443,R2,24,6,13,117788
sd[E3],DGRP443,R2,24,7,17,107211
sd[E3],DGRP443,R2,24,8,17,108409
sd[E3],DGRP443,R2,24,9,10,178569
sd[E3],DGRP443,R2,24,10,17,96223
sd[E3],DGRP443,R2,24,11,17,102531
sd[E3],DGRP443,R2,24,12,13,135035
sd[E3],DGRP443,R2,24,13,12,169348
sd[E3],DGRP443,R2,24,14,17,115231
sd[E3],DGRP443,R2,24,15,18,100377
sd[E3],DGRP443,R2,24,16,12,174537
sd[E3],DGRP443,R2,24,17,16,115709
sd[E3],DGRP443,R2,24,18,18,98874
sd[E3],DGRP491,R2,24,1,13,122947
sd[E3],DGRP491,R2,24,2,12,139950
sd[E3],DGRP491,R2,24,3,12,131974
sd[E3],DGRP491,R2,24,4,12,126900
sd[E3],DGRP491,R2,24,5,12,144295
sd[E3],DGRP491,R2,24,6,10,144495
sd[E3],DGRP491,R2,24,7,12,141573
sd[E3],DGRP491,R2,24,9,10,159871
sd[E3],DGRP491,R2,24,10,12,132477
sd[E3],DGRP491,R2,24,11,12,131133
sd[E3],DGRP491,R2,24,12,10,160223
sd[E3],DGRP491,R2,24,13,12,139799
sd[E3],DGRP491,R2,24,14,12,142861
sd[E3],DGRP491,R2,24,15,10,168555
sd[E3],DGRP491,R2,24,16,12,130925
sd[E3],DGRP491,R2,24,17,12,154005
sd[E3],DGRP491,R2,24,18,10,190487
sd[E3],DGRP491,R2,24,19,10,174604
sd[E3],DGRP491,R2,24,20,12,153377
sd[E3],DGRP492,R2,24,1,10,216574
sd[E3],DGRP492,R2,24,2,10,184507
sd[E3],DGRP492,R2,24,3,12,188206
sd[E3],DGRP492,R2,24,4,9,272778
sd[E3],DGRP492,R2,24,5,13,130100
sd[E3],DGRP492,R2,24,6,13,142273
sd[E3],DGRP492,R2,24,7,12,177657
sd[E3],DGRP492,R2,24,8,10,214044
sd[E3],DGRP492,R2,24,9,12,166202
sd[E3],DGRP492,R2,24,10,10,225319
sd[E3],DGRP492,R2,24,11,12,173727
sd[E3],DGRP492,R2,24,12,10,208386
sd[E3],DGRP492,R2,24,13,12,166517
sd[E3],DGRP517,R2,24,1,9,216302
sd[E3],DGRP517,R2,24,2,9,205181
sd[E3],DGRP517,R2,24,3,9,207728
sd[E3],DGRP517,R2,24,4,8,205610
sd[E3],DGRP517,R2,24,5,10,156512
sd[E3],DGRP517,R2,24,6,10,181212
sd[E3],DGRP517,R2,24,7,9,195816
sd[E3],DGRP517,R2,24,8,10,143243
sd[E3],DGRP517,R2,24,9,9,220757
sd[E3],DGRP517,R2,24,11,12,174932
sd[E3],DGRP517,R2,24,12,12,139757
sd[E3],DGRP517,R2,24,13,10,181187
sd[E3],DGRP517,R2,24,14,10,189319
sd[E3],DGRP517,R2,24,15,9,231845
sd[E3],DGRP517,R2,24,16,9,214227
sd[E3],DGRP517,R2,24,17,10,193753
sd[E3],DGRP757,R2,24,1,9,208982
sd[E3],DGRP757,R2,24,2,7,255638
